Id,Date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,AverageHeartRate,SleepEfficiency,RiskScore,RiskCategory,FuzzyRiskScore,FuzzyRiskCategory
5553957443,2016-05-11,4926,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.22000002861023,0.0,0,0,195,628,1693,628,195,0,0,0.0,3.22000002861023,0.0,0.0,4926,1.0,463.0,486.0,65.40050890585242,95.26748971193416,1,Low Risk,1.270025445292621,Medium Risk
5553957443,2016-05-12,3121,2.03999996185303,2.03999996185303,0.0,0.579999983310699,0.400000005960464,1.05999994277954,0.0,8,6,48,222,741,222,48,6,8,0.0,1.05999994277954,0.400000005960464,0.579999983310699,3121,1.0,438.0,475.0,64.19532265049806,92.21052631578948,1,Low Risk,0.7097661325249028,Low Risk
5577150313,2016-04-12,8135,6.07999992370605,6.07999992370605,0.0,3.59999990463257,0.379999995231628,2.09999990463257,0.0,86,16,140,728,3405,728,140,16,86,0.0,2.09999990463257,0.379999995231628,3.59999990463257,8135,1.0,419.0,438.0,65.65607369027059,95.662100456621,0,Low Risk,1.2828036845135293,Medium Risk
5577150313,2016-04-13,5077,3.78999996185303,3.78999996185303,0.0,0.319999992847443,0.219999998807907,3.25,0.0,15,11,144,776,2551,776,144,11,15,0.0,3.25,0.219999998807907,0.319999992847443,5077,1.0,432.0,458.0,59.7035779576913,94.32314410480348,1,Low Risk,1.0,Medium Risk
5577150313,2016-04-14,8596,6.42000007629395,6.42000007629395,0.0,3.32999992370605,0.310000002384186,2.77999997138977,0.0,118,30,176,662,4022,662,176,30,118,0.0,2.77999997138977,0.310000002384186,3.32999992370605,8596,1.0,477.0,497.0,76.83571282888028,95.97585513078472,0,Low Risk,1.5,Medium Risk
5577150313,2016-04-15,12087,9.07999992370605,9.07999992370605,0.0,3.92000007629395,1.60000002384186,3.55999994277954,0.0,115,54,199,695,4005,695,199,54,115,0.0,3.55999994277954,1.60000002384186,3.92000007629395,12087,1.0,392.0,413.0,73.68219516499029,94.91525423728814,0,Low Risk,1.5,Medium Risk
5577150313,2016-04-16,14269,10.6599998474121,10.6599998474121,0.0,6.6399998664856,1.27999997138977,2.73000001907349,0.0,184,56,158,472,4274,472,158,56,184,0.0,2.73000001907349,1.27999997138977,6.6399998664856,14269,1.0,406.0,445.0,69.84255028980566,91.23595505617978,0,Low Risk,0.9921275144902829,Low Risk
5577150313,2016-04-17,12231,9.14000034332275,9.14000034332275,0.0,5.98000001907349,0.829999983310699,2.3199999332428,0.0,200,37,159,525,4552,525,159,37,200,0.0,2.3199999332428,0.829999983310699,5.98000001907349,12231,1.0,549.0,583.0,71.11754189944133,94.16809605488852,0,Low Risk,1.625,Medium Risk
5577150313,2016-04-18,9893,7.3899998664856,7.3899998664856,0.0,4.8600001335144,0.720000028610229,1.82000005245209,0.0,114,32,130,623,3625,623,130,32,114,0.0,1.82000005245209,0.720000028610229,4.8600001335144,9893,1.0,527.0,553.0,68.649090276973,95.29837251356238,0,Low Risk,1.8241211805153166,Medium Risk
5577150313,2016-04-19,12574,9.42000007629395,9.42000007629395,0.0,7.01999998092651,0.639999985694885,1.75999999046326,0.0,108,23,111,733,3501,733,111,23,108,0.0,1.75999999046326,0.639999985694885,7.01999998092651,12574,1.0,449.0,465.0,70.46025152878735,96.55913978494624,0,Low Risk,1.5,Medium Risk
5577150313,2016-04-20,8330,6.21999979019165,6.21999979019165,0.0,4.11999988555908,0.340000003576279,1.75999999046326,0.0,87,16,113,773,3192,773,113,16,87,0.0,1.75999999046326,0.340000003576279,4.11999988555908,8330,1.0,447.0,480.0,69.17306809487376,93.125,0,Low Risk,1.4586534047436879,Medium Risk
5577150313,2016-04-21,10830,8.09000015258789,8.09000015258789,0.0,3.65000009536743,1.6599999666214,2.77999997138977,0.0,110,74,175,670,4018,670,175,74,110,0.0,2.77999997138977,1.6599999666214,3.65000009536743,10830,1.0,414.0,437.0,72.31130021769246,94.73684210526316,0,Low Risk,1.5,Medium Risk
5577150313,2016-04-22,9172,6.84999990463257,6.84999990463257,0.0,2.42000007629395,0.790000021457672,3.29999995231628,0.0,62,30,200,823,3329,823,200,30,62,0.0,3.29999995231628,0.790000021457672,2.42000007629395,9172,1.0,338.0,366.0,64.64848702308336,92.34972677595628,0,Low Risk,1.0490910178208348,Medium Risk
5577150313,2016-04-23,7638,5.71000003814697,5.71000003814697,0.0,1.21000003814697,0.360000014305115,4.1399998664856,0.0,24,24,223,627,3152,627,223,24,24,0.0,4.1399998664856,0.360000014305115,1.21000003814697,7638,1.0,384.0,402.0,65.07899988261534,95.52238805970148,0,Low Risk,1.2539499941307668,Medium Risk
5577150313,2016-04-24,15764,11.7799997329712,11.7799997329712,0.0,7.65000009536743,2.15000009536743,1.98000001907349,0.0,210,65,141,425,4392,425,141,65,210,0.0,1.98000001907349,2.15000009536743,7.65000009536743,15764,1.0,543.0,615.0,72.2686495562485,88.29268292682927,0,Low Risk,1.5,Medium Risk
5577150313,2016-04-25,6393,4.78000020980835,4.78000020980835,0.0,1.35000002384186,0.670000016689301,2.75999999046326,0.0,61,38,214,743,3374,743,214,38,61,0.0,2.75999999046326,0.670000016689301,1.35000002384186,6393,1.0,421.0,461.0,67.54545454545455,91.3232104121475,0,Low Risk,1.3772727272727274,Medium Risk
5577150313,2016-04-26,5325,3.98000001907349,3.98000001907349,0.0,0.850000023841858,0.649999976158142,2.47000002861023,0.0,38,32,181,759,3088,759,181,32,38,0.0,2.47000002861023,0.649999976158142,0.850000023841858,5325,1.0,354.0,377.0,65.35988133272478,93.89920424403184,0,Low Risk,1.2179940666362392,Medium Risk
5577150313,2016-04-27,6805,5.1399998664856,5.1399998664856,0.0,1.80999994277954,0.400000005960464,2.9300000667572,0.0,63,16,190,773,3294,773,190,16,63,0.0,2.9300000667572,0.400000005960464,1.80999994277954,6805,1.0,424.0,452.0,66.42827775239836,93.80530973451329,0,Low Risk,1.321413887619918,Medium Risk
5577150313,2016-04-28,9841,7.42999982833862,7.42999982833862,0.0,3.25,1.16999995708466,3.00999999046326,0.0,99,51,141,692,3580,692,141,51,99,0.0,3.00999999046326,1.16999995708466,3.25,9841,1.0,361.0,372.0,70.68770690796734,97.04301075268818,0,Low Risk,1.5,Medium Risk
5577150313,2016-04-29,7924,5.92000007629395,5.92000007629395,0.0,2.83999991416931,0.610000014305115,2.47000002861023,0.0,97,36,165,739,3544,739,165,36,97,0.0,2.47000002861023,0.610000014305115,2.83999991416931,7924,1.0,459.0,485.0,66.26641414141415,94.63917525773196,0,Low Risk,1.3133207070707074,Medium Risk
5577150313,2016-04-30,12363,9.23999977111816,9.23999977111816,0.0,5.82999992370605,0.790000021457672,2.60999989509583,0.0,207,45,163,621,4501,621,163,45,207,0.0,2.60999989509583,0.790000021457672,5.82999992370605,12363,1.0,412.0,433.0,71.55549407989378,95.1501154734411,0,Low Risk,1.5,Medium Risk
5577150313,2016-05-01,13368,9.98999977111816,9.98999977111816,0.0,5.30999994277954,1.44000005722046,3.24000000953674,0.0,194,72,178,499,4546,499,178,72,194,0.0,3.24000000953674,1.44000005722046,5.30999994277954,13368,1.0,379.0,398.0,73.70357503081924,95.22613065326632,0,Low Risk,1.0,Medium Risk
5577150313,2016-05-02,7439,5.55999994277954,5.55999994277954,0.0,1.12000000476837,0.349999994039536,4.07000017166138,0.0,37,20,235,732,3014,732,235,20,37,0.0,4.07000017166138,0.349999994039536,1.12000000476837,7439,2.0,525.0,553.0,64.60946601941748,94.9367088607595,0,Low Risk,1.6054733009708742,Medium Risk
5577150313,2016-05-03,11045,8.25,8.25,0.0,4.51999998092651,0.150000005960464,3.5699999332428,0.0,97,8,212,580,3795,580,212,8,97,0.0,3.5699999332428,0.150000005960464,4.51999998092651,11045,1.0,508.0,543.0,70.00069044879172,93.55432780847146,0,Low Risk,1.6333333333333333,Medium Risk
5577150313,2016-05-04,5206,3.89000010490417,3.89000010490417,0.0,1.55999994277954,0.25,2.07999992370605,0.0,25,9,141,631,2755,631,141,9,25,0.0,2.07999992370605,0.25,1.55999994277954,5206,1.0,603.0,634.0,62.24588163514338,95.11041009463722,0,Low Risk,1.612294081757169,Medium Risk
5577150313,2016-05-05,7550,5.6399998664856,5.6399998664856,0.0,2.5,0.469999998807907,2.67000007629395,0.0,45,21,143,1153,3004,1153,143,21,45,0.0,2.67000007629395,0.469999998807907,2.5,7550,1.0,74.0,78.0,72.21057965139846,94.87179487179486,2,Medium Risk,1.5,Medium Risk
5577150313,2016-05-10,8869,6.65000009536743,6.65000009536743,0.0,2.55999994277954,0.75,3.34999990463257,0.0,104,37,194,639,3841,639,194,37,104,0.0,3.34999990463257,0.75,2.55999994277954,8869,1.0,504.0,562.0,75.29284883200573,89.6797153024911,0,Low Risk,1.7,Medium Risk
5577150313,2016-05-11,4038,3.03999996185303,3.03999996185303,0.0,1.83000004291534,0.300000011920929,0.889999985694885,0.0,45,15,63,257,1665,257,63,15,45,0.0,0.889999985694885,0.300000011920929,1.83000004291534,4038,1.0,431.0,476.0,67.04067948144836,90.54621848739497,0,Low Risk,0.8520339740724182,Low Risk
6117666160,2016-04-16,14450,10.9099998474121,10.9099998474121,0.0,0.579999983310699,0.850000023841858,9.47999954223633,0.0,7,15,518,502,2828,502,518,15,7,0.0,9.47999954223633,0.850000023841858,0.579999983310699,14450,1.0,380.0,398.0,87.02745664739885,95.47738693467338,1,Low Risk,1.01,Medium Risk
6117666160,2016-04-17,7150,5.40000009536743,5.40000009536743,0.0,0.0,0.0,5.40000009536743,0.0,0,0,312,702,2225,702,312,0,0,0.0,5.40000009536743,0.0,0.0,7150,2.0,336.0,350.0,85.35302197802197,96.0,1,Low Risk,1.3,Medium Risk
6117666160,2016-04-18,5153,3.91000008583069,3.91000008583069,0.0,0.0,0.0,3.89000010490417,0.0,0,0,241,759,2018,759,241,0,0,0.0,3.89000010490417,0.0,0.0,5153,2.0,493.0,510.0,82.91442424242425,96.66666666666669,1,Low Risk,1.6083333333333334,Medium Risk
6117666160,2016-04-19,11135,8.40999984741211,8.40999984741211,0.0,0.0,0.0,8.40999984741211,0.0,0,0,480,425,2606,425,480,0,0,0.0,8.40999984741211,0.0,0.0,11135,1.0,465.0,492.0,83.5081252044934,94.5121951219512,1,Low Risk,1.0,Medium Risk
6117666160,2016-04-20,10449,8.02000045776367,8.02000045776367,0.0,2.02999997138977,0.479999989271164,5.51999998092651,0.0,26,10,349,587,2536,587,349,10,26,0.0,5.51999998092651,0.479999989271164,2.02999997138977,10449,1.0,474.0,502.0,85.50435634937922,94.42231075697212,0,Low Risk,1.435,Medium Risk
6117666160,2016-04-21,19542,15.0100002288818,15.0100002288818,0.0,0.980000019073486,0.400000005960464,5.61999988555908,0.0,11,19,294,579,4900,579,294,19,11,0.0,5.61999988555908,0.400000005960464,0.980000019073486,19542,1.0,508.0,550.0,79.40156418554477,92.36363636363636,1,Low Risk,1.6283333333333334,Medium Risk
6117666160,2016-04-22,8206,6.19999980926514,6.19999980926514,0.0,0.0,0.0,6.19999980926514,0.0,0,0,402,413,2409,413,402,0,0,0.0,6.19999980926514,0.0,0.0,8206,1.0,480.0,546.0,81.7020639147803,87.91208791208791,1,Low Risk,1.0,Medium Risk
6117666160,2016-04-23,11495,8.68000030517578,8.68000030517578,0.0,0.0,0.0,8.68000030517578,0.0,0,0,512,468,2651,468,512,0,0,0.0,8.68000030517578,0.0,0.0,11495,1.0,492.0,539.0,81.79523809523809,91.28014842300556,1,Low Risk,1.1,Medium Risk
6117666160,2016-04-24,7623,5.76000022888184,5.76000022888184,0.0,0.0,0.0,5.76000022888184,0.0,0,0,362,711,2305,711,362,0,0,0.0,5.76000022888184,0.0,0.0,7623,1.0,353.0,367.0,84.20596510973552,96.18528610354224,1,Low Risk,1.4416666666666667,Medium Risk
6117666160,2016-04-27,9411,7.1100001335144,7.1100001335144,0.0,0.0,0.0,7.1100001335144,0.0,0,0,458,417,2576,417,458,0,0,0.0,7.1100001335144,0.0,0.0,9411,1.0,542.0,557.0,83.14904055822068,97.30700179533214,1,Low Risk,1.5,Medium Risk
6117666160,2016-04-28,3403,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,141,758,1879,758,141,0,0,0.0,2.59999990463257,0.0,0.0,3403,1.0,393.0,416.0,80.09522625559423,94.47115384615384,1,Low Risk,1.5,Medium Risk
6117666160,2016-04-29,9592,7.23999977111816,7.23999977111816,0.0,0.0,0.0,7.23999977111816,0.0,0,0,461,479,2560,479,461,0,0,0.0,7.23999977111816,0.0,0.0,9592,1.0,600.0,636.0,82.1624183006536,94.33962264150944,1,Low Risk,1.5,Medium Risk
6117666160,2016-05-01,8915,6.73000001907349,6.73000001907349,0.0,0.0,0.0,6.73000001907349,0.0,0,0,397,525,2361,525,397,0,0,0.0,6.73000001907349,0.0,0.0,8915,1.0,507.0,575.0,77.43914274160939,88.17391304347825,1,Low Risk,1.35,Medium Risk
6117666160,2016-05-05,9799,7.40000009536743,7.40000009536743,0.0,0.0,0.0,7.40000009536743,0.0,0,0,487,479,2636,479,487,0,0,0.0,7.40000009536743,0.0,0.0,9799,1.0,392.0,415.0,84.71879315839796,94.4578313253012,1,Low Risk,1.0,Medium Risk
6117666160,2016-05-06,3365,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,133,673,1838,673,133,0,0,0.0,2.6800000667572,0.0,0.0,3365,2.0,658.0,698.0,76.57278208441,94.26934097421204,1,Low Risk,2.0,High Risk
6117666160,2016-05-07,7336,5.53999996185303,5.53999996185303,0.0,0.0,0.0,5.53999996185303,0.0,0,0,412,456,2469,456,412,0,0,0.0,5.53999996185303,0.0,0.0,7336,2.0,498.0,507.0,83.87947810703228,98.22485207100593,1,Low Risk,1.15,Medium Risk
6117666160,2016-05-08,7328,5.53000020980835,5.53000020980835,0.0,0.0,0.0,5.53000020980835,0.0,0,0,318,517,2250,517,318,0,0,0.0,5.53000020980835,0.0,0.0,7328,1.0,555.0,603.0,81.14073912569498,92.03980099502488,1,Low Risk,1.585,Medium Risk
6117666160,2016-05-09,4477,3.38000011444092,3.38000011444092,0.0,0.0,0.0,3.38000011444092,0.0,0,0,197,125,1248,125,197,0,0,0.0,3.38000011444092,0.0,0.0,4477,1.0,492.0,522.0,76.46606060606061,94.2528735632184,1,Low Risk,1.1,Medium Risk
6775888955,2016-04-13,4053,2.91000008583069,2.91000008583069,0.0,1.11000001430511,0.579999983310699,1.22000002861023,0.0,17,18,85,1053,2400,1053,85,18,17,0.0,1.22000002861023,0.579999983310699,1.11000001430511,4053,1.0,235.0,260.0,82.71974376572867,90.3846153846154,3,Medium Risk,1.2650000000000001,Medium Risk
6775888955,2016-04-14,5162,3.70000004768372,3.70000004768372,0.0,0.870000004768372,0.860000014305115,1.97000002861023,0.0,14,24,105,863,2507,863,105,24,14,0.0,1.97000002861023,0.860000014305115,0.870000004768372,5162,1.0,423.0,441.0,79.26807673389081,95.91836734693877,1,Low Risk,1.5,Medium Risk
6775888955,2016-04-15,1282,0.920000016689301,0.920000016689301,0.0,0.0,0.0,0.920000016689301,0.0,0,0,58,976,2127,976,58,0,0,0.0,0.920000016689301,0.0,0.0,1282,1.0,391.0,406.0,80.59450072358901,96.3054187192118,1,Low Risk,1.5,Medium Risk
6962181067,2016-04-12,10199,6.73999977111816,6.73999977111816,0.0,3.40000009536743,0.829999983310699,2.50999999046326,0.0,50,14,189,796,1994,796,189,14,50,0.0,2.50999999046326,0.829999983310699,3.40000009536743,10199,1.0,366.0,387.0,85.03632013919095,94.57364341085272,0,Low Risk,1.5,Medium Risk
6962181067,2016-04-13,5652,3.74000000953674,3.74000000953674,0.0,0.569999992847443,1.21000003814697,1.96000003814697,0.0,8,24,142,548,1718,548,142,24,8,0.0,1.96000003814697,1.21000003814697,0.569999992847443,5652,3.0,630.0,679.0,80.51959835470602,92.78350515463916,1,Low Risk,1.74,Medium Risk
6962181067,2016-04-14,1551,1.02999997138977,1.02999997138977,0.0,0.0,0.0,1.02999997138977,0.0,0,0,86,862,1466,862,86,0,0,0.0,1.02999997138977,0.0,0.0,1551,2.0,508.0,535.0,70.12622079367041,94.95327102803738,1,Low Risk,1.7333333333333334,Medium Risk
6962181067,2016-04-15,5563,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,217,837,1756,837,217,0,0,0.0,3.6800000667572,0.0,0.0,5563,1.0,370.0,386.0,72.99198084979055,95.85492227979276,1,Low Risk,1.5,Medium Risk
6962181067,2016-04-16,13217,8.73999977111816,8.73999977111816,0.0,3.66000008583069,0.189999997615814,4.88000011444092,0.0,50,3,280,741,2173,741,280,3,50,0.0,4.88000011444092,0.189999997615814,3.66000008583069,13217,1.0,357.0,366.0,82.04018218623482,97.54098360655738,0,Low Risk,1.475,Medium Risk
6962181067,2016-04-17,10145,6.71000003814697,6.71000003814697,0.0,0.330000013113022,0.680000007152557,5.69000005722046,0.0,5,13,295,634,2027,634,295,13,5,0.0,5.69000005722046,0.680000007152557,0.330000013113022,10145,1.0,427.0,446.0,76.66448880822746,95.73991031390136,1,Low Risk,1.5,Medium Risk
6962181067,2016-04-18,11404,7.53999996185303,7.53999996185303,0.0,0.829999983310699,2.39000010490417,4.32000017166138,0.0,13,42,238,689,2039,689,238,42,13,0.0,4.32000017166138,2.39000010490417,0.829999983310699,11404,1.0,442.0,458.0,76.9169910837624,96.50655021834062,1,Low Risk,1.5,Medium Risk
6962181067,2016-04-19,10742,7.09999990463257,7.09999990463257,0.0,2.09999990463257,2.13000011444092,2.86999988555908,0.0,35,41,195,659,2046,659,195,41,35,0.0,2.86999988555908,2.13000011444092,2.09999990463257,10742,1.0,476.0,535.0,77.42858801672085,88.97196261682242,0,Low Risk,1.5,Medium Risk
6962181067,2016-04-20,13928,9.55000019073486,9.55000019073486,0.0,4.28000020980835,0.189999997615814,5.09000015258789,0.0,48,4,297,639,2174,639,297,4,48,0.0,5.09000015258789,0.189999997615814,4.28000020980835,13928,1.0,418.0,424.0,74.90601080594327,98.58490566037736,0,Low Risk,1.5,Medium Risk
6962181067,2016-04-21,11835,9.71000003814697,7.88000011444092,4.08169221878052,3.99000000953674,2.09999990463257,3.50999999046326,0.109999999403954,53,27,214,708,2179,708,214,27,53,0.109999999403954,3.50999999046326,2.09999990463257,3.99000000953674,11835,1.0,451.0,457.0,83.47130206625123,98.6870897155361,0,Low Risk,1.5,Medium Risk
6962181067,2016-04-22,10725,7.09000015258789,7.09000015258789,0.0,1.76999998092651,1.54999995231628,3.76999998092651,0.0,30,33,240,659,2086,659,240,33,30,0.0,3.76999998092651,1.54999995231628,1.76999998092651,10725,1.0,425.0,435.0,79.11627137341424,97.70114942528735,0,Low Risk,1.5,Medium Risk
6962181067,2016-04-23,20031,13.2399997711182,13.2399997711182,0.0,4.19999980926514,2.0,7.03999996185303,0.0,58,41,347,484,2571,484,347,41,58,0.0,7.03999996185303,2.0,4.19999980926514,20031,1.0,528.0,546.0,84.64590097402598,96.7032967032967,0,Low Risk,1.4,Medium Risk
6962181067,2016-04-24,5029,3.3199999332428,3.3199999332428,0.0,0.0,0.0,3.3199999332428,0.0,0,0,199,720,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,5029,1.0,511.0,514.0,68.82344093486059,99.41634241245136,1,Low Risk,1.6995053800763626,Medium Risk
6962181067,2016-04-25,13239,9.27000045776367,9.07999992370605,2.78517508506775,3.01999998092651,1.67999994754791,4.46000003814697,0.100000001490116,35,31,282,637,2194,637,282,31,35,0.100000001490116,4.46000003814697,1.67999994754791,3.01999998092651,13239,1.0,400.0,415.0,73.98988232706478,96.3855421686747,0,Low Risk,1.5,Medium Risk
6962181067,2016-04-26,10433,6.90000009536743,6.90000009536743,0.0,2.57999992370605,0.419999986886978,3.90000009536743,0.0,36,7,254,680,2012,680,254,7,36,0.0,3.90000009536743,0.419999986886978,2.57999992370605,10433,1.0,441.0,446.0,77.07536166872266,98.87892376681614,0,Low Risk,1.5,Medium Risk
6962181067,2016-04-27,10320,6.82000017166138,6.82000017166138,0.0,0.550000011920929,2.01999998092651,4.25,0.0,7,38,279,697,2034,697,279,38,7,0.0,4.25,2.01999998092651,0.550000011920929,10320,1.0,455.0,467.0,72.99697498545666,97.4304068522484,1,Low Risk,1.5,Medium Risk
6962181067,2016-04-28,12627,8.35000038146973,8.35000038146973,0.0,2.50999999046326,0.239999994635582,5.59000015258789,0.0,38,8,288,621,2182,621,288,8,38,0.0,5.59000015258789,0.239999994635582,2.50999999046326,12627,1.0,440.0,453.0,82.0752688172043,97.13024282560706,0,Low Risk,1.5,Medium Risk
6962181067,2016-04-29,10762,7.1100001335144,7.1100001335144,0.0,0.819999992847443,0.479999989271164,5.80999994277954,0.0,12,15,369,645,2254,645,369,15,12,0.0,5.80999994277954,0.479999989271164,0.819999992847443,10762,1.0,433.0,447.0,80.9635204922536,96.86800894854586,1,Low Risk,1.5,Medium Risk
6962181067,2016-04-30,10081,6.65999984741211,6.65999984741211,0.0,2.24000000953674,0.759999990463257,3.67000007629395,0.0,32,16,237,731,2002,731,237,16,32,0.0,3.67000007629395,0.759999990463257,2.24000000953674,10081,1.0,422.0,424.0,80.1626647834275,99.52830188679243,0,Low Risk,1.5,Medium Risk
6962181067,2016-05-01,5454,3.60999989509583,3.60999989509583,0.0,0.0,0.0,3.60999989509583,0.0,0,0,215,722,1740,722,215,0,0,0.0,3.60999989509583,0.0,0.0,5454,1.0,411.0,426.0,73.29039031620553,96.47887323943662,1,Low Risk,1.5,Medium Risk
6962181067,2016-05-02,12912,8.53999996185303,8.53999996185303,0.0,1.20000004768372,2.0,5.34000015258789,0.0,18,39,313,655,2162,655,313,39,18,0.0,5.34000015258789,2.0,1.20000004768372,12912,1.0,466.0,482.0,79.67409119562933,96.6804979253112,1,Low Risk,1.5,Medium Risk
6962181067,2016-05-03,12109,8.11999988555908,8.11999988555908,0.0,1.74000000953674,2.03999996185303,4.32999992370605,0.0,21,36,267,654,2072,654,267,36,21,0.0,4.32999992370605,2.03999996185303,1.74000000953674,12109,1.0,394.0,418.0,75.40436222450612,94.25837320574163,0,Low Risk,1.5,Medium Risk
6962181067,2016-05-04,10147,6.71000003814697,6.71000003814697,0.0,0.469999998807907,1.67999994754791,4.55000019073486,0.0,15,36,284,683,2086,683,284,36,15,0.0,4.55000019073486,1.67999994754791,0.469999998807907,10147,1.0,442.0,455.0,79.47459105779717,97.14285714285714,1,Low Risk,1.5,Medium Risk
6962181067,2016-05-05,10524,6.96000003814697,6.96000003814697,0.0,0.990000009536743,1.1599999666214,4.80999994277954,0.0,14,22,305,591,2066,591,305,22,14,0.0,4.80999994277954,1.1599999666214,0.990000009536743,10524,1.0,467.0,491.0,76.64476227290298,95.11201629327904,1,Low Risk,1.455,Medium Risk
6962181067,2016-05-06,5908,3.91000008583069,3.91000008583069,0.0,0.0,0.0,3.91000008583069,0.0,0,0,299,717,1850,717,299,0,0,0.0,3.91000008583069,0.0,0.0,5908,1.0,443.0,462.0,72.33436738311545,95.88744588744588,1,Low Risk,1.5,Medium Risk
6962181067,2016-05-07,6815,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0,0,328,745,1947,745,328,0,0,0.0,4.5,0.0,0.0,6815,1.0,298.0,334.0,76.97600374575676,89.22155688622755,2,Medium Risk,1.0,Medium Risk
6962181067,2016-05-08,4188,2.76999998092651,2.76999998092651,0.0,0.0,0.519999980926514,2.25,0.0,0,14,151,709,1659,709,151,14,0,0.0,2.25,0.519999980926514,0.0,4188,1.0,541.0,569.0,74.99709744298549,95.07908611599298,1,Low Risk,2.0,High Risk
6962181067,2016-05-09,12342,8.72000026702881,8.68000030517578,3.16782188415527,3.90000009536743,1.17999994754791,3.65000009536743,0.0,43,21,231,607,2105,607,231,21,43,0.0,3.65000009536743,1.17999994754791,3.90000009536743,12342,1.0,489.0,497.0,77.01762783095961,98.39034205231388,0,Low Risk,1.575,Medium Risk
6962181067,2016-05-10,15448,10.210000038147,10.210000038147,0.0,3.47000002861023,1.75,4.98999977111816,0.0,62,34,275,626,2361,626,275,34,62,0.0,4.98999977111816,1.75,3.47000002861023,15448,1.0,469.0,481.0,83.32208250606662,97.5051975051975,0,Low Risk,1.5,Medium Risk
6962181067,2016-05-11,6722,4.44000005722046,4.44000005722046,0.0,1.49000000953674,0.310000002384186,2.65000009536743,0.0,24,7,199,709,1855,709,199,7,24,0.0,2.65000009536743,0.310000002384186,1.49000000953674,6722,1.0,452.0,480.0,79.25104235242485,94.16666666666669,0,Low Risk,1.5,Medium Risk
6962181067,2016-05-12,3587,2.36999988555908,2.36999988555908,0.0,0.0,0.25,2.10999989509583,0.0,0,8,105,127,928,127,105,8,0,0.0,2.10999989509583,0.25,0.0,3587,1.0,516.0,535.0,75.71574096531651,96.44859813084112,1,Low Risk,1.3,Medium Risk
7007744171,2016-04-16,4631,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,203,1155,2076,1155,203,0,0,0.0,3.09999990463257,0.0,0.0,4631,1.0,79.0,82.0,79.95248226950355,96.34146341463416,3,Medium Risk,1.5,Medium Risk
7007744171,2016-05-01,5600,3.75,3.75,0.0,0.0,0.0,3.75,0.0,0,0,237,1142,2225,1142,237,0,0,0.0,3.75,0.0,0.0,5600,1.0,58.0,61.0,84.96455424274973,95.08196721311477,3,Medium Risk,1.5,Medium Risk
8792009665,2016-04-12,2564,1.63999998569489,1.63999998569489,0.0,0.0,0.0,1.63999998569489,0.0,0,0,116,831,2044,831,116,0,0,0.0,1.63999998569489,0.0,0.0,2564,1.0,458.0,493.0,68.92157638065112,92.90060851926978,1,Low Risk,1.446078819032556,Medium Risk
8792009665,2016-04-13,1320,0.839999973773956,0.839999973773956,0.0,0.0,0.0,0.839999973773956,0.0,0,0,82,806,1934,806,82,0,0,0.0,0.839999973773956,0.0,0.0,1320,1.0,531.0,552.0,68.50609149676778,96.19565217391305,1,Low Risk,1.8503045748383888,Medium Risk
8792009665,2016-04-14,1219,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,0,0,84,853,1963,853,84,0,0,0.0,0.779999971389771,0.0,0.0,1219,1.0,486.0,503.0,69.08939820399411,96.62027833001989,1,Low Risk,1.5044699101997054,Medium Risk
8792009665,2016-04-15,2483,1.5900000333786,1.5900000333786,0.0,0.0,0.0,1.5900000333786,0.0,0,0,126,937,2009,937,126,0,0,0.0,1.5900000333786,0.0,0.0,2483,1.0,363.0,377.0,66.8635228848821,96.28647214854112,1,Low Risk,1.343176144244105,Medium Risk
8792009665,2016-04-20,3147,2.00999999046326,2.00999999046326,0.0,0.0,0.280000001192093,1.74000000953674,0.0,0,10,139,744,2188,744,139,10,0,0.0,1.74000000953674,0.280000001192093,0.0,3147,1.0,528.0,547.0,69.61815840309079,96.52650822669104,1,Low Risk,1.8809079201545393,Medium Risk
8792009665,2016-04-22,4068,2.59999990463257,2.59999990463257,0.0,0.0500000007450581,0.280000001192093,2.26999998092651,0.0,1,20,195,817,2419,817,195,20,1,0.0,2.26999998092651,0.280000001192093,0.0500000007450581,4068,1.0,391.0,407.0,70.26147822992051,96.06879606879608,1,Low Risk,1.5,Medium Risk
